Sun Jan 22 21:45:46 -03 2023 2: It is dead
Sun Jan 22 21:45:47 -03 2023 2: It is dead
Sun Jan 22 21:45:49 -03 2023 2: It is dead
Sun Jan 22 21:45:50 -03 2023 2: It is dead
Sun Jan 22 21:45:51 -03 2023 2: It is dead
Sun Jan 22 21:45:52 -03 2023 2: It is dead
Sun Jan 22 21:45:53 -03 2023 2: It is dead
Sun Jan 22 21:45:54 -03 2023 2: It is dead
Sun Jan 22 21:45:55 -03 2023 2: It is dead
Sun Jan 22 21:49:29 -03 2023 2: It is dead
Sun Jan 22 21:49:30 -03 2023 2: It is dead
Sun Jan 22 21:49:31 -03 2023 2: It is dead
Sun Jan 22 21:49:32 -03 2023 2: It is dead
Sun Jan 22 21:49:34 -03 2023 2: It is dead
Sun Jan 22 21:49:35 -03 2023 2: It is dead
Sun Jan 22 21:49:36 -03 2023 2: It is dead
Sun Jan 22 21:49:37 -03 2023 2: It is dead
Sun Jan 22 21:49:38 -03 2023 2: It is dead
Sun Jan 22 21:49:39 -03 2023 2: It is dead
Sun Jan 22 21:49:40 -03 2023 2: It is dead
Sun Jan 22 21:49:41 -03 2023 2: It is dead
Sun Jan 22 23:40:01 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:01 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:01 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:01 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:01 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:01 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:01 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:02 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:02 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:02 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:02 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:02 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:02 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:02 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:02 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:02 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:02 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:02 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:02 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:02 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:02 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:03 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:03 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:03 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:03 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:03 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:03 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:03 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:03 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:03 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:03 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:11 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:11 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:12 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:12 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:12 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:12 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:12 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:12 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:13 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:13 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:13 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:13 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:13 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:14 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:14 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:14 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:14 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:14 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:15 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:15 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:15 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:15 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:15 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:15 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:16 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:16 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:16 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:16 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:16 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:16 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:17 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:17 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:17 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:17 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:17 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:17 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:40:18 -03 2023 1: File pid.txt not found
Sun Jan 22 23:40:18 -03 2023 1: executing desafio-02.py
Sun Jan 22 23:41:10 -03 2023 1: It is dead
Sun Jan 22 23:41:26 -03 2023 1: It is dead
Mon Jan 23 00:53:15 -03 2023 1: It is dead
Mon Jan 23 00:53:31 -03 2023 1: It is dead
Mon Jan 23 00:53:47 -03 2023 1: It is dead
